shared_name	shared_interaction	name	interaction	pdb	NA	number_of_underlying_edges	edge_betweenness
Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	Nuclear mRNA export protein SAC3 (interacts with) 26S proteasome complex subunit SEM1	interacts with	3t5v	1	112560.0
60S ribosomal protein L29 (interacts with) 60S ribosomal protein L5	interacts with	60S ribosomal protein L29 (interacts with) 60S ribosomal protein L5	interacts with	6gqv	8	642.52010861
60S ribosomal protein L42-A (interacts with) null#P38861:#60S ribosomal export protein NMD3	interacts with	60S ribosomal protein L42-A (interacts with) null#P38861:#60S ribosomal export protein NMD3	interacts with	5t6r	1	642.11445673
60S ribosomal protein L42-A (interacts with) 60S ribosomal export protein NMD3	interacts with	60S ribosomal protein L42-A (interacts with) 60S ribosomal export protein NMD3	interacts with	5t62	2	642.11445673
DNA-directed RNA polymerases I and III subunit RPAC1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	DNA-directed RNA polymerases I and III subunit RPAC1 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC3	interacts with	6f44	15	640.94385362
40S ribosomal protein S17-A (interacts with) 40S ribosomal protein S3	interacts with	40S ribosomal protein S17-A (interacts with) 40S ribosomal protein S3	interacts with	6i7o	54	639.73945147
Bud site selection protein 21 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	Bud site selection protein 21 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	634.61278831
Nucleolar protein 16 (interacts with) 60S ribosomal protein L8-A	interacts with	Nucleolar protein 16 (interacts with) 60S ribosomal protein L8-A	interacts with	6em1	4	632.84797442
40S ribosomal protein S26-A (interacts with) 40S ribosomal protein S28-B	interacts with	40S ribosomal protein S26-A (interacts with) 40S ribosomal protein S28-B	interacts with	5mc6	1	632.1345133
U3 small nucleolar RNA-associated protein 8 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	U3 small nucleolar RNA-associated protein 8 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	5wlc	1	631.69709037
Serine/threonine-protein kinase RIO2 (interacts with) 40S ribosomal protein S23-A	interacts with	Serine/threonine-protein kinase RIO2 (interacts with) 40S ribosomal protein S23-A	interacts with	6eml	2	630.35287183
60S ribosomal protein L43-B (interacts with) 40S ribosomal protein S13	interacts with	60S ribosomal protein L43-B (interacts with) 40S ribosomal protein S13	interacts with	4v6i	1	630.33769783
60S ribosomal protein L21-A (interacts with) 60S ribosomal protein L10	interacts with	60S ribosomal protein L21-A (interacts with) 60S ribosomal protein L10	interacts with	6i7o	61	629.9638742
40S ribosomal protein S18-A (interacts with) Nucleolar complex protein 14	interacts with	40S ribosomal protein S18-A (interacts with) Nucleolar complex protein 14	interacts with	5wlc	1	629.78066126
U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) 40S ribosomal protein S16-A	interacts with	U3 small nucleolar ribonucleoprotein protein IMP4 (interacts with) 40S ribosomal protein S16-A	interacts with	5wyk	3	628.46326064
40S ribosomal protein S21-A (interacts with) 40S ribosomal protein S2	interacts with	40S ribosomal protein S21-A (interacts with) 40S ribosomal protein S2	interacts with	6i7o	58	627.36375749
40S ribosomal protein S22-A (interacts with) Protein FAF1	interacts with	40S ribosomal protein S22-A (interacts with) Protein FAF1	interacts with	5wlc	1	626.41001336
60S ribosomal protein L4-A (interacts with) Ribosome biogenesis protein BRX1	interacts with	60S ribosomal protein L4-A (interacts with) Ribosome biogenesis protein BRX1	interacts with	6cb1	2	625.12698142
U3 small nucleolar RNA-associated protein 4 (interacts with) rRNA 2'-O-methyltransferase fibrillarin	interacts with	U3 small nucleolar RNA-associated protein 4 (interacts with) rRNA 2'-O-methyltransferase fibrillarin	interacts with	5wlc	1	624.95578065
60S ribosomal protein L8-A (interacts with) A6ZMA9:#Ribosome biogenesis protein ERB1#Q04660:#Ribosome biogenesis protein ERB1	interacts with	60S ribosomal protein L8-A (interacts with) A6ZMA9:#Ribosome biogenesis protein ERB1#Q04660:#Ribosome biogenesis protein ERB1	interacts with	6cb1	1	624.61602813
40S ribosomal protein S20 (interacts with) 40S ribosomal protein S29-A	interacts with	40S ribosomal protein S20 (interacts with) 40S ribosomal protein S29-A	interacts with	6i7o	62	622.50261539
DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC5	interacts with	DNA-directed RNA polymerase I subunit RPA135 (interacts with) DNA-directed RNA polymerases I, II, and III subunit RPABC5	interacts with	6h68	24	622.49425109
40S ribosomal protein S2 (interacts with) 40S ribosomal protein S3	interacts with	40S ribosomal protein S2 (interacts with) 40S ribosomal protein S3	interacts with	6i7o	58	620.4818455
ATP-dependent RNA helicase HAS1 (interacts with) 60S ribosomal protein L8-A	interacts with	ATP-dependent RNA helicase HAS1 (interacts with) 60S ribosomal protein L8-A	interacts with	6em1	5	617.38482215
Proteasome subunit beta type-4 (interacts with) Proteasome subunit alpha type-3	interacts with	Proteasome subunit beta type-4 (interacts with) Proteasome subunit alpha type-3	interacts with	6ef3	305	615.78068239
Ribosome biogenesis protein ERB1 (interacts with) rRNA-processing protein EBP2	interacts with	Ribosome biogenesis protein ERB1 (interacts with) rRNA-processing protein EBP2	interacts with	6em5	2	614.89648036
Transcription initiation factor IIA large subunit (interacts with) TATA-box-binding protein	interacts with	Transcription initiation factor IIA large subunit (interacts with) TATA-box-binding protein	interacts with	5sva	9	613.97948718
U3 small nucleolar RNA-associated protein 15 (interacts with) U3 small nucleolar RNA-associated protein 4	interacts with	U3 small nucleolar RNA-associated protein 15 (interacts with) U3 small nucleolar RNA-associated protein 4	interacts with	5wlc	1	612.67752921
Bud site selection protein 20 (interacts with) 60S ribosomal protein L23-A	interacts with	Bud site selection protein 20 (interacts with) 60S ribosomal protein L23-A	interacts with	6ft6	2	612.46283793
60S ribosomal protein L37-A (interacts with) 60S ribosomal protein L4-B	interacts with	60S ribosomal protein L37-A (interacts with) 60S ribosomal protein L4-B	interacts with	4v4b	1	611.88998695
Pre-mRNA-splicing factor 8 (interacts with) Pre-mRNA-splicing factor CWC24	interacts with	Pre-mRNA-splicing factor 8 (interacts with) Pre-mRNA-splicing factor CWC24	interacts with	5gm6	1	609.92705628
rRNA-processing protein FCF1 (interacts with) 40S ribosomal protein S9-A	interacts with	rRNA-processing protein FCF1 (interacts with) 40S ribosomal protein S9-A	interacts with	5wyk	3	609.00249239
40S ribosomal protein S1-A (interacts with) 40S ribosomal protein S14-A	interacts with	40S ribosomal protein S1-A (interacts with) 40S ribosomal protein S14-A	interacts with	6fai	46	605.83287943
DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerase II subunit RPB3	interacts with	DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerase II subunit RPB3	interacts with	6i84	129	605.48082484
U3 small nucleolar RNA-associated protein 18 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	U3 small nucleolar RNA-associated protein 18 (interacts with) U3 small nucleolar RNA-associated protein 11	interacts with	5wlc	1	603.71371609
Ribosome biogenesis protein ERB1 (interacts with) 60S ribosomal protein L8-A	interacts with	Ribosome biogenesis protein ERB1 (interacts with) 60S ribosomal protein L8-A	interacts with	6em5	6	603.34633181
40S ribosomal protein S4-A (interacts with) Ribosomal RNA-processing protein 9	interacts with	40S ribosomal protein S4-A (interacts with) Ribosomal RNA-processing protein 9	interacts with	5wlc	1	602.48988076
60S ribosomal protein L11-B (interacts with) 40S ribosomal protein S15	interacts with	60S ribosomal protein L11-B (interacts with) 40S ribosomal protein S15	interacts with	6hhq	40	601.30724651
U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) U1 small nuclear ribonucleoprotein C	interacts with	U1 small nuclear ribonucleoprotein 70 kDa homolog (interacts with) U1 small nuclear ribonucleoprotein C	interacts with	6g90	3	601.07463046
Essential nuclear protein 1 (interacts with) Protein LTV1	interacts with	Essential nuclear protein 1 (interacts with) Protein LTV1	interacts with	6fai	2	599.56769775
60S ribosomal protein L4-A (interacts with) CYTOPLASMIC 60S SUBUNIT BIOGENESIS FACTOR REI1	interacts with	60S ribosomal protein L4-A (interacts with) CYTOPLASMIC 60S SUBUNIT BIOGENESIS FACTOR REI1	interacts with	5apo	1	588.03874173
60S ribosomal protein L4-A (interacts with) Cytoplasmic 60S subunit biogenesis factor REI1	interacts with	60S ribosomal protein L4-A (interacts with) Cytoplasmic 60S subunit biogenesis factor REI1	interacts with	5apn	1	588.03874173
60S ribosomal protein L8-A (interacts with) 60S ribosomal protein L25	interacts with	60S ribosomal protein L8-A (interacts with) 60S ribosomal protein L25	interacts with	6hhq	73	587.85222551
Ac-PPA-ep (interacts with) Proteasome subunit beta type-6	interacts with	Ac-PPA-ep (interacts with) Proteasome subunit beta type-6	interacts with	4y7x	1	587.7612256
carfilzomib alpha-chloroacetamide 1 (interacts with) Proteasome subunit beta type-6	interacts with	carfilzomib alpha-chloroacetamide 1 (interacts with) Proteasome subunit beta type-6	interacts with	5cgg	1	587.7612256
carfilzomib-alpha-chloroacetamide 5 (interacts with) Proteasome subunit beta type-6	interacts with	carfilzomib-alpha-chloroacetamide 5 (interacts with) Proteasome subunit beta type-6	interacts with	5cgh	1	587.7612256
Cytoplasmic 60S subunit biogenesis factor REH1 (interacts with) 60S ribosomal protein L25	interacts with	Cytoplasmic 60S subunit biogenesis factor REH1 (interacts with) 60S ribosomal protein L25	interacts with	5h4p	1	587.53150403
Eukaryotic translation initiation factor 6 (interacts with) 60S ribosomal protein L23-A	interacts with	Eukaryotic translation initiation factor 6 (interacts with) 60S ribosomal protein L23-A	interacts with	6em5	13	586.77385013
60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L16-A	interacts with	60S ribosomal protein L33-A (interacts with) 60S ribosomal protein L16-A	interacts with	6i7o	102	586.0512326
U3 small nucleolar RNA-associated protein 10 (interacts with) U3 small nucleolar RNA-associated protein 21	interacts with	U3 small nucleolar RNA-associated protein 10 (interacts with) U3 small nucleolar RNA-associated protein 21	interacts with	5wyk	3	583.00511221
40S ribosomal protein S13 (interacts with) 60S ribosomal protein L19-A	interacts with	40S ribosomal protein S13 (interacts with) 60S ribosomal protein L19-A	interacts with	5obm	5	582.10508747
60S ribosomal protein L35-A (interacts with) 60S ribosomal protein L15-A	interacts with	60S ribosomal protein L35-A (interacts with) 60S ribosomal protein L15-A	interacts with	6i7o	97	580.42902764
Ac-APLL-ep (interacts with) Proteasome subunit beta type-2	interacts with	Ac-APLL-ep (interacts with) Proteasome subunit beta type-2	interacts with	4y8l	1	579.39710529
Ac-PAF-ep (interacts with) Proteasome subunit beta type-2	interacts with	Ac-PAF-ep (interacts with) Proteasome subunit beta type-2	interacts with	4y8o	2	579.39710529
Ac-PAY-ep (interacts with) Proteasome subunit beta type-2	interacts with	Ac-PAY-ep (interacts with) Proteasome subunit beta type-2	interacts with	4y8q	2	579.39710529
H-APLL-ep (interacts with) Proteasome subunit beta type-2	interacts with	H-APLL-ep (interacts with) Proteasome subunit beta type-2	interacts with	4y8k	1	579.39710529
60S ribosomal protein L5 (interacts with) 60S ribosomal protein L10	interacts with	60S ribosomal protein L5 (interacts with) 60S ribosomal protein L10	interacts with	6i7o	64	579.32833311
DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerase II subunit RPB11	interacts with	DNA-directed RNA polymerase II subunit RPB1 (interacts with) DNA-directed RNA polymerase II subunit RPB11	interacts with	6i84	132	577.29181239
Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA leakage protein 1	interacts with	Pre-mRNA-processing protein 45 (interacts with) Pre-mRNA leakage protein 1	interacts with	5gm6	1	576.65151603
27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase (interacts with) Nucleolar complex-associated protein 3	interacts with	27S pre-rRNA (guanosine(2922)-2'-O)-methyltransferase (interacts with) Nucleolar complex-associated protein 3	interacts with	6em5	2	576.16770677
RDS3 complex subunit 10 (interacts with) U2 snRNP component HSH155	interacts with	RDS3 complex subunit 10 (interacts with) U2 snRNP component HSH155	interacts with	5nrl	6	574.79301587
U3 small nucleolar RNA-associated protein 18 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	U3 small nucleolar RNA-associated protein 18 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	5wlc	1	572.40031814
Ribosome biogenesis protein NOP53 (interacts with) 60S ribosomal protein L25	interacts with	Ribosome biogenesis protein NOP53 (interacts with) 60S ribosomal protein L25	interacts with	3jct	1	570.81196603
40S ribosomal protein S17-A (interacts with) 40S ribosomal protein S30-A	interacts with	40S ribosomal protein S17-A (interacts with) 40S ribosomal protein S30-A	interacts with	4v6i	1	570.13686992
NET1-associated nuclear protein 1 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	NET1-associated nuclear protein 1 (interacts with) U3 small nucleolar RNA-associated protein 15	interacts with	5wlc	1	566.81552718
TRP-ARG-SER-TYR-TYR-ALA (interacts with) Proteasome subunit alpha type-5	interacts with	TRP-ARG-SER-TYR-TYR-ALA (interacts with) Proteasome subunit alpha type-5	interacts with	5nif	1	565.86725023
synthetic peptide (polymer) (interacts with) Proteasome subunit alpha type-5	interacts with	synthetic peptide (polymer) (interacts with) Proteasome subunit alpha type-5	interacts with	4x6z	1	565.86725023
40S ribosomal protein S0-A (interacts with) 40S ribosomal protein S3	interacts with	40S ribosomal protein S0-A (interacts with) 40S ribosomal protein S3	interacts with	4v6i	1	563.91888155
Nuclear GTP-binding protein NUG1 (interacts with) 60S ribosomal protein L16-A	interacts with	Nuclear GTP-binding protein NUG1 (interacts with) 60S ribosomal protein L16-A	interacts with	6elz	3	563.43660999
Proteasome subunit alpha type-5 (interacts with) P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	Proteasome subunit alpha type-5 (interacts with) P28063:#Proteasome subunit beta type-8#P30656:#Proteasome subunit beta type-5	interacts with	5l6c	7	561.71396171
Proteasome subunit alpha type-5 (interacts with) P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5	interacts with	Proteasome subunit alpha type-5 (interacts with) P28074:#Proteasome subunit beta type-5#P30656:#Proteasome subunit beta type-5	interacts with	5l64	9	561.64729504
